Date,BOND,BWP,ETB,EUR,GHS,KES,LSL,MGA,MUR,MWK,MZN,NAD,NAIRA,NGN,RTG,RTGS,SZL,TZS,UGX,USD,XAF,ZAR,ZMW,ZWD,ZWL
2018-02-18,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,12.75,3604.13,35.44300079345703,729.885,61.455,12.02333333333333,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,12.685,9.945,16.42,7.44
2018-06-12,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,12.75,3604.13,35.44300079345703,729.885,61.455,12.02333333333333,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,12.685,9.945,16.42,7.44
2018-06-13,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,12.75,3604.13,35.44300079345703,729.885,61.455,12.02333333333333,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,12.685,9.945,16.42,7.44
2018-06-14,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,13.365000000000002,3604.13,35.44300079345703,729.885,61.455,12.02333333333333,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-06-15,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,12.02333333333333,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-06-16,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,12.02333333333333,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-06-17,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,12.02333333333333,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-06-18,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,12.02333333333333,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-06-19,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,12.02333333333333,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-06-20,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,12.02333333333333,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.349999999999998,9.945,16.42,7.44
2018-06-21,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,12.02333333333333,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-06-22,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,12.02333333333333,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-06-23,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,12.02333333333333,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-06-25,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-06-26,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435000000000002,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-06-27,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435000000000002,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-06-28,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435000000000002,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-06-29,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435000000000002,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-06-30,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435000000000002,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-07-01,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435000000000002,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-07-02,101.196,10.0914,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-07-03,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.349999999999998,9.945,16.42,7.44
2018-07-04,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.434999999999999,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-07-05,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-07-06,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-07-07,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-07-08,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.349999999999998,9.945,16.42,7.44
2018-07-09,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-07-10,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-07-11,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-07-12,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-07-13,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-07-14,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.349999999999998,9.945,16.42,7.44
2018-07-15,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-07-16,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-07-17,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.434999999999999,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.945,16.42,7.44
2018-07-18,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.89,16.42,7.44
2018-07-19,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.89,16.42,7.44
2018-07-20,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.89,16.42,7.44
2018-07-21,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.89,16.42,7.44
2018-07-22,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.89,16.42,7.44
2018-07-23,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.89,16.42,7.44
2018-07-24,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.89,16.42,7.44
2018-07-27,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.89,16.42,7.44
2018-07-28,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.89,16.42,7.44
2018-07-30,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.89,16.42,7.44
2018-08-04,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.89,16.42,7.44
2018-08-05,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,13.435,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.89,16.42,7.44
2018-11-16,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,13.365,3604.13,35.44300079345703,729.885,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.89,16.42,7.44
2018-11-19,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,729.885,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.89,16.42,7.44
2018-11-20,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,729.885,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.89,16.42,7.44
2018-11-21,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,729.885,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,13.35,9.89,16.42,7.44
2018-11-24,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,14.05147712121212,9.89,16.42,7.44
2018-11-25,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2240.45,3440.9,1.0,591.84,14.05147712121212,9.89,16.42,7.44
2018-11-26,101.196,10.435045,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.05147712121212,9.89,16.42,7.44
2018-11-27,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.05147712121212,9.89,16.42,7.44
2018-11-28,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.05147712121212,11.89666666666667,16.42,7.44
2018-11-29,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212118,11.89666666666667,16.42,7.44
2018-11-30,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212118,11.89666666666667,16.42,7.44
2018-12-01,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212118,11.89666666666667,16.42,7.44
2018-12-02,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212118,11.89666666666667,16.42,7.44
2018-12-03,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212118,11.89666666666667,16.42,7.44
2018-12-05,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212118,11.89666666666667,16.42,7.44
2018-12-06,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.046666666666669,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2018-12-07,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.046666666666669,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2018-12-08,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.05147712121212,11.89666666666667,16.42,7.44
2018-12-09,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.05147712121212,11.89666666666667,16.42,7.44
2018-12-10,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.05147712121212,11.89666666666667,16.42,7.44
2018-12-11,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2018-12-12,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2018-12-13,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2018-12-14,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2018-12-15,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2018-12-17,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2018-12-18,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2018-12-19,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2018-12-20,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2018-12-21,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2018-12-22,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2018-12-24,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2018-12-25,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2018-12-26,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2018-12-27,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2018-12-28,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2018-12-29,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2018-12-30,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2018-12-31,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2019-01-02,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.05147712121212,11.89666666666667,16.42,7.44
2019-01-03,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.05147712121212,11.89666666666667,16.42,7.44
2019-01-04,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.051477121212121,11.89666666666667,16.42,7.44
2019-01-05,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.05147712121212,11.89666666666667,16.42,7.44
2019-01-06,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.05147712121212,11.89666666666667,16.42,7.44
2019-01-08,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.05147712121212,11.89666666666667,16.42,7.44
2019-01-09,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.05147712121212,11.89666666666667,16.42,7.44
2019-01-10,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3440.9,1.0,591.84,14.05147712121212,11.89666666666667,16.42,7.44
2019-01-11,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.05147712121212,11.89666666666667,16.42,7.44
2019-01-12,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341000000004,1.0,591.84,14.05147712121212,11.89666666666667,16.42,7.44
2019-01-13,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.05147712121212,11.89666666666667,16.42,7.44
2019-01-14,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.05147712121212,11.89666666666667,16.42,7.44
2019-01-15,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,13.895959851657938,11.89666666666667,16.42,7.44
2019-01-16,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,13.934946834848484,11.89666666666667,16.42,7.44
2019-01-17,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,13.82298636363636,11.89666666666667,16.42,7.44
2019-01-18,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,13.82298636363636,11.89666666666667,16.42,7.44
2019-01-19,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,13.843758250688701,11.896666666666672,16.42,7.44
